"","xcoef_std_m1","xcoef_std_m2","xcoef_std_m3","xloading_m1","xloading_m2","xloading_m3"
"PhG_L_6_2",0.00113154055193987,-0.0121337690099426,-0.00140392578409163,-0.168363445893894,-0.511152999355296,0.249802671997533
"PhG_R_6_2",0.00728877242671514,-0.0151439340831172,-0.00394552623623113,-0.121173676876145,-0.512774132314719,0.221482587816581
"PhG_L_6_3",0.00808814997331671,-0.01735145803317,-0.00383537974772966,-0.114597570145312,-0.55756162005561,0.257616811874015
"PhG_R_6_3",0.011112085665841,-0.00994094213855539,-0.00399954197177635,-0.0525595091802177,-0.491900979796765,0.227284899649863
"PhG_L_6_4",-0.00473207701069753,-0.0146648507944266,-0.0091774202155274,-0.29471578675853,-0.512762150195486,0.210788690153182
"PhG_R_6_4",-0.00305060410904957,-0.0120051142529858,-0.00464726194186751,-0.281461915080592,-0.491084805596258,0.219875770987524
"PhG_L_6_5",0.00437642593549913,-0.00825422462621926,-0.00527370649216441,-0.262644956454907,-0.455169498476781,0.1932437126307
"PhG_R_6_5",-0.00519609860106563,-0.0211728404921891,-0.00686132336090277,-0.351263435528844,-0.476333594378686,0.222347482863675
"PhG_L_6_6",-0.0061452711209849,-0.0111675295916121,-0.00413878431478894,-0.319148481656535,-0.539543640765413,0.261940777112548
"PhG_R_6_6",0.00104886446495919,-0.0176610040171365,-0.00540858355495495,-0.193321729064505,-0.542885015360711,0.240179785726692
"pSTS_L_2_1",-0.00499539418022956,-0.0125702623796854,0.0194932522486376,-0.282775720648105,-0.462554511350158,0.390943021837625
"pSTS_R_2_1",0.0230839357421215,-0.00346632600286301,0.030198673281915,-0.208813998325119,-0.441705578671239,0.413592351222672
"pSTS_L_2_2",-0.0152657045826667,-0.0178091960314243,0.0252578420766227,-0.332678268788563,-0.475330983047823,0.421212620459604
"pSTS_R_2_2",0.00790029919015381,-0.00458448022039916,0.0174933773960435,-0.257054680980472,-0.467849088747484,0.419063881709784
"SPL_L_5_1",-0.071104895175163,0.00854484283002878,0.00922514267273937,-0.477135493818979,-0.42506359604336,0.341323391916654
"SPL_R_5_1",-0.101992651303913,0.00476645160032761,0.0384959159420909,-0.478198789526989,-0.438813595850323,0.39705880084939
"SPL_L_5_2",-0.0528011219081163,0.00828415872817302,0.0030069277011687,-0.410413972391045,-0.438379416744928,0.321032524541983
"SPL_R_5_2",-0.0807316126419068,0.00255588948085336,0.0103208801435363,-0.457515168363395,-0.4487357187286,0.342909215194597
"SPL_L_5_3",-0.0491860415471584,-0.0332707448079236,0.018680260694563,-0.384469607382703,-0.517307987789734,0.343333441965586
"SPL_R_5_3",-0.0378932814056403,-0.0235186688764477,0.0296199821445821,-0.381129875742653,-0.513353663968416,0.387531221285437
"SPL_L_5_4",-0.0888167919822973,-0.0108117848158375,0.00964356008289172,-0.488866645581899,-0.480155493520294,0.33699308300123
"SPL_R_5_4",-0.075774458656547,-0.00513027208873258,0.0381529981577496,-0.462477488953002,-0.473895493528653,0.403147950775262
"SPL_L_5_5",-0.0347870699589426,-0.0127292734482732,0.0159731640919763,-0.383342794325145,-0.491310971470185,0.3559761907021
"SPL_R_5_5",-0.0371080403082419,-0.0233076745123724,0.0295491948788005,-0.370227321850355,-0.510903511715512,0.383495153264168
"IPL_L_6_1",0.0215639072203679,0.0172420801857935,0.0913104222772423,-0.32390417638623,-0.443026801730363,0.364836415277575
"IPL_R_6_1",0.0174326601174268,-0.0569887089234517,0.0948968151019387,-0.303993073751149,-0.49804811907313,0.381366132674525
"IPL_L_6_2",-0.102763334506386,0.00696903759290563,0.0236938417490214,-0.432875878306402,-0.430039737798873,0.347741388651345
"IPL_R_6_2",-0.140927958605892,-0.0335596529817701,0.0374054511299169,-0.447848576896501,-0.481814860071582,0.382229577358177
"IPL_L_6_3",-0.147353048796521,-0.0769796856403911,-0.000172609072404118,-0.430922539523933,-0.51429625403546,0.337163669059943
"IPL_R_6_3",-0.113476237271377,-0.0750762394194823,0.0316181168789537,-0.383063433414963,-0.519236891219379,0.375668091872684
