"","xcoef_std_m1","xcoef_std_m2","xcoef_std_m3","xloading_m1","xloading_m2","xloading_m3"
"Cun_L_5_1",-0.100753529176182,-0.029476386414302,0.0228727827871463,-0.51504659410266,-0.562168170389978,-0.0405174300056447
"Cun_R_5_1",-0.15951107103901,0.0622087565405011,-0.0660155448268751,-0.544043984065673,-0.355088693147751,-0.177423946821965
"Cun_L_5_2",-0.0241957452852033,-0.094902553273412,0.0128760357850432,-0.35214205636223,-0.580585801037979,-0.0801419141652974
"Cun_R_5_2",0.0149503459296082,-0.0903499883764766,-0.0146702102480383,-0.311412234868276,-0.582831611441577,-0.121271680274495
"Cun_L_5_3",-0.174047488523636,-0.0541625628961158,0.0170107409953001,-0.50960024149947,-0.47482478397029,-0.0423390056278646
"Cun_R_5_3",-0.0942052169670795,0.00857749122468805,-0.0271129215447091,-0.442377722048414,-0.419056508677441,-0.142164360218628
"Cun_L_5_4",-0.0548563437657965,-0.0753717697925233,0.0549826215805964,-0.416200207685729,-0.652395699736106,-0.0426437923067739
"Cun_R_5_4",-0.0745340003617086,-0.056951046989807,0.0672952573504866,-0.392885800445434,-0.606766397895943,-0.036842916592128
"Cun_L_5_5",0.0696952306588378,-0.135531717052243,-0.0220495190371237,-0.305754007154519,-0.651241466945887,-0.138114912069668
"Cun_R_5_5",0.0398662330778279,-0.153246382421616,0.00701741147558117,-0.325033468704282,-0.67815348862853,-0.109308073789754
"OcG_L_4_1",-0.0354919301617175,-0.0632505188920187,0.0448517959798623,-0.355866104637158,-0.470486002010905,-0.0443484721596254
"OcG_R_4_1",-0.0525553410835966,0.00465236831561743,-0.0677577640613382,-0.337989945941885,-0.34489955302478,-0.154983408311901
"OcG_L_4_2",0.00755856002844747,-0.0152118933075685,0.00613212176257982,-0.368543565627578,-0.489597555604547,-0.120885632109675
"OcG_R_4_2",0.0439548440567797,-0.0132303794216036,-0.0713578486029443,-0.30111642080758,-0.455245615453448,-0.188026435007964
"OcG_L_4_3",-0.281396284369005,-0.0530339683028865,0.010980833757494,-0.551108166332502,-0.472443967906372,-0.0651862461545294
"OcG_R_4_3",-0.275093762417002,0.090515703501862,-0.138507177664135,-0.4951587605691,-0.300580181246732,-0.196290663198118
"OcG_L_4_4",-0.164473183302209,-0.0487189634737984,-0.0765074165416122,-0.47784343517657,-0.471282890504341,-0.125563725582994
"OcG_R_4_4",-0.0931761421953114,0.0639765705833276,-0.134608393947033,-0.406196671831842,-0.367406807069202,-0.19650158604188
