"","xcoef_std_m1","xcoef_std_m2","xcoef_std_m3","xloading_m1","xloading_m2","xloading_m3"
"sOcG_L_2_2",0.0251001173117615,-0.0305721967932658,0.0059648256704916,-0.308746323490813,-0.516874309620644,-0.17559969790902
"sOcG_R_2_2",-0.0278057927885467,-0.00920637334329532,-0.0211222006799995,-0.396211868425735,-0.487723051991224,-0.214082587352411
"Amyg_L_2_1",0.00289836873051237,-0.0161705088353965,0.00845502454576904,-0.304108406103888,-0.598120597908515,-0.103498200321603
"Amyg_R_2_1",0.00943546708715209,-0.024742125246723,0.00915601147576194,-0.232310087389258,-0.5905588412344,-0.0914836944617746
"Amyg_L_2_2",0.00090598232292033,-0.00497371081087743,0.00022024156992367,-0.319766391642377,-0.543602864062314,-0.15695356674607
"Amyg_R_2_2",0.00412927274864642,-0.0111543657913468,0.00359224453531532,-0.283836979807568,-0.569084063760893,-0.114795903622237
"Hipp_L_2_1",0.018937095255658,-0.0747748087479988,0.0268292118450781,-0.253695512130965,-0.612662083102285,-0.0977670591277319
"Hipp_R_2_1",0.0261221879869822,-0.066270779483892,0.0151838132324854,-0.201969562062602,-0.603407757261888,-0.0914267735634249
"Hipp_L_2_2",0.00624364881141483,-0.0750865148827743,-0.0121957547551571,-0.283925932478441,-0.654243314470132,-0.156297113243126
"Hipp_R_2_2",0.0393062917715948,-0.0911587924186788,0.0345893210354554,-0.238967909429164,-0.662972920025861,-0.0924473973611944
