"","xcoef_std_m1","xcoef_std_m2","xcoef_std_m3","xloading_m1","xloading_m2","xloading_m3"
"INS_R_6_6",0.04713017418337,-0.0226272641649693,-0.0252627008239623,-0.0989156090359046,-0.543422159063747,-0.22458694006769
"CG_L_7_1",-0.0133971259856298,-0.0915826960653788,-0.0405303706049864,-0.237078932899003,-0.662732870805359,-0.22717035818161
"CG_R_7_1",-0.0125617445559053,-0.0858526466260815,-0.0393101915495493,-0.238207383565203,-0.664152691498267,-0.228841629127817
"CG_L_7_2",-0.0141122024672679,-0.0218678433184354,-0.0130200090700104,-0.297144407411792,-0.575435595767724,-0.21184571790198
"CG_R_7_2",-0.00363992957780227,-0.0265835283017468,-0.0248648280718289,-0.243778847287012,-0.576984444509542,-0.238542697014895
"CG_L_7_3",-0.0225624731976101,-0.0306443126407694,-0.0669459282282773,-0.300353902190019,-0.533591442855214,-0.282683098847475
"CG_R_7_3",-0.0458608583251413,-0.0281565346609141,-0.0568980082868863,-0.356050174230041,-0.535859753134156,-0.290201170157076
"CG_L_7_4",-0.028356823584327,-0.062681670574028,0.0466856107479654,-0.387794061080489,-0.662965705850046,-0.075345978711596
"CG_R_7_4",-0.0315673300557627,-0.0588930972766771,0.0418557153977105,-0.376756092430066,-0.655335616584349,-0.0663161403733133
"CG_L_7_5",-0.0580360123350752,-0.0435128705560311,-0.0269465660947113,-0.398844948320306,-0.577449317386203,-0.261519822161322
"CG_R_7_5",-0.0333229030933096,-0.0432348865220451,-0.0129378166905551,-0.379275170195181,-0.604829751072631,-0.235835619899648
"CG_L_7_6",-0.081464250615669,-0.0898531803217678,-0.0394661371022456,-0.351874034983014,-0.622065791183801,-0.225783042375958
"CG_R_7_6",-0.0432980588742229,-0.0950758841098217,-0.0374793121163954,-0.318159838470218,-0.655858888187144,-0.235293387072517
"CG_L_7_7",0.0806495944364414,-0.0465927679944787,-0.0759564341821079,-0.144929868585595,-0.546150017880286,-0.271669976713066
"CG_R_7_7",-0.00827374814242234,-0.0348401188137703,-0.0432765925046481,-0.263780314526217,-0.544641737857459,-0.265274129579923
"Cun_L_5_1",-0.0973446870759577,-0.0444736079226531,0.0194984718779031,-0.46342116157565,-0.553707115218439,-0.121451286507644
"Cun_R_5_1",-0.163356332925735,0.0220105079739076,0.12315440629117,-0.508303222525595,-0.37875424796549,0.0974593314389836
"Cun_L_5_2",-0.016302339108682,-0.160330257286387,0.0870456576044723,-0.300645078694124,-0.646625662537587,0.0155958622637425
"Cun_R_5_2",0.0207413186919873,-0.215723499933596,0.153279949056679,-0.260370164308929,-0.682230269098492,0.0808887717264349
"Cun_L_5_3",-0.166456806185006,-0.0276294450029315,0.00168950300724374,-0.465202051757811,-0.456358802027674,-0.112353630153127
"Cun_R_5_3",-0.0912719631951245,0.000805040855581735,0.153134497480858,-0.399020635173173,-0.42708596664728,0.169712158823879
"Cun_L_5_4",-0.0473996406305105,-0.124345524091722,0.0858354981255294,-0.356524661619505,-0.629321040253897,-0.117043953879171
"Cun_R_5_4",-0.0667719649916518,-0.104453027415738,0.156174464882933,-0.334835965340826,-0.564673603044935,-0.0417505281483672
"Cun_L_5_5",0.0791961802682758,-0.259878001971398,0.157916537579004,-0.249258163581571,-0.725458418702214,0.0112207334438103
"Cun_R_5_5",0.0501720767899735,-0.321588755311189,0.188196871581267,-0.266526008177967,-0.774190559723997,0.0188192514417
"OcG_L_4_1",-0.0277657631136758,-0.0234444142800551,-0.0168708558655441,-0.313799674109468,-0.464367095081419,-0.119666551251027
"OcG_R_4_1",-0.0493247568023613,0.0407046154295721,0.0953787614874283,-0.304100484987175,-0.336449172051655,0.0561236682898104
"OcG_L_4_2",0.0053501948467873,-0.0599642844660324,-0.0674320969060311,-0.330812543331593,-0.531586328743438,-0.263417918547879
"OcG_R_4_2",0.0419668843488962,-0.0544369234444549,-0.0158093529501349,-0.264906402308126,-0.491773928020218,-0.158830238685009
"OcG_L_4_3",-0.270521377699332,0.0141109987629094,0.0353278956474975,-0.50555828362815,-0.436548152524344,-0.0925866239743657
"OcG_R_4_3",-0.271851621594188,0.174214475665201,0.287243820986464,-0.459027466615842,-0.238795730013579,0.183629731022743
"OcG_L_4_4",-0.160918201772097,-0.0506219612895259,-0.0582759168654239,-0.436870125918265,-0.473055827182832,-0.165506452889136
"OcG_R_4_4",-0.0961764121351645,0.061170371939748,0.142291770581752,-0.369986173551838,-0.349175160590799,0.0428352972567931
