"","xcoef_std_m1","xcoef_std_m2","xcoef_std_m3","xloading_m1","xloading_m2","xloading_m3"
"sOcG_L_2_2",-0.046802683429628,0.030859505983852,0.0588819937312229,-0.547309210069435,-0.250799949106031,-0.0345874564449375
"sOcG_R_2_2",-0.102755327967408,0.0061272995179128,0.136141454262385,-0.590563725959321,-0.308414826905917,-0.00544616378866301
"Amyg_L_2_1",-0.00350316697251278,-0.00596741468300147,0.00657612993383385,-0.441569276201122,-0.379894283597245,0.0154126436491719
"Amyg_R_2_1",-0.00648851395026214,-0.00848532043024731,0.0273297730995583,-0.379464308344184,-0.332824342074014,0.129266904562723
"Amyg_L_2_2",-0.00106660474571237,-0.00401138917519998,-0.00134886285392772,-0.429738172462782,-0.397936509880139,-0.073592728699588
"Amyg_R_2_2",0.00335700988657849,-0.00230863962446087,0.0022964058888479,-0.217324190165784,-0.283193972954706,0.0547598462390374
"Hipp_L_2_1",0.0134859211015969,-0.01384242530476,0.0302880672778867,-0.333352203868801,-0.33885044191037,0.0438091089646567
"Hipp_R_2_1",-0.0107886454245749,0.0101188247132148,0.0740346336357203,-0.345338431360462,-0.225531557483155,0.166524729241374
"Hipp_L_2_2",0.06961063512619,-0.0414875694886372,0.0103355855997006,-0.189218373862028,-0.39302091082654,0.0284528125462307
"Hipp_R_2_2",0.0499790957685818,-0.0417196787973362,0.071979453930103,-0.225320020426699,-0.366451831394406,0.123218753690897
