"Full","Male","Female"
0.666670758574179,0.628751768977941,0.637754375442585
0.665625548758572,0.649195309914849,0.60337380279924
0.642933586092331,0.585287009267877,0.597865856961585
0.64371448553934,0.587950777786854,0.593817072566754
0.663541505001727,0.62817682157096,0.632559836198041
0.67541629110889,0.639824686761635,0.651770250245529
0.698842100442428,0.656000688485278,0.668876579315094
0.717304263671736,0.693624303668252,0.659672289505448
0.728560899137164,0.706671991280468,0.678939861417553
0.694325905483303,0.66682808434786,0.654044098001396
0.562415849757948,0.5122188621069,0.523983183416822
0.353559921349051,0.265256492747474,0.313802243729966
0.582259670262788,0.528953200283409,0.543249357407527
0.581804200131377,0.517960845248806,0.533809043843288
0.474511280898059,0.431312231130015,0.433269359725483
0.417764847875261,0.333595290592965,0.359803489067744
0.658676204187967,0.606404414602893,0.633612504398996
0.611232415343571,0.556748982107764,0.574409070158788
0.657804081468079,0.61406332746492,0.607233604448088
0.680779566979005,0.629229482031998,0.641554877897153
0.473347419144172,0.420909775760961,0.404901338788323
0.344013682714874,0.240567997963905,0.313805043168005
0.495090448733545,0.4071666804404,0.466662422665047
0.460293112790753,0.364314183082804,0.41956785322653
0.471882209948485,0.43433864290941,0.377895278580425
0.299526936012102,0.205149687205596,0.22049570236459
0.471235245559229,0.414894415612864,0.374186453195416
0.369055829622363,0.273932192138926,0.28553042477793
0.517122459175397,0.499534991994552,0.444073604159486
0.505091467769744,0.435302105240212,0.464678865157857
0.516874309620644,0.450211042916714,0.473938555639783
0.487723051991224,0.393239413511614,0.478960615390057
0.598120597908515,0.561812587579142,0.541575969673105
0.5905588412344,0.543152678860818,0.548341763738802
0.543602864062314,0.491322693861873,0.486368782162315
0.569084063760893,0.515254086015436,0.527870935643794
0.612662083102285,0.570973680777217,0.560150468230134
0.603407757261888,0.545770361291592,0.575832919313284
0.654243314470132,0.621953542496304,0.582281092144551
0.662972920025861,0.627642360219233,0.602338474065738
