"","xcoef_std_m1","xcoef_std_m2","xcoef_std_m3","xloading_m1","xloading_m2","xloading_m3"
"INS_L_6_6",0.000974487376370834,-0.0648748349809608,0.00409247008975453,-0.45280335296577,-0.60366500020465,-0.0441870765880364
"INS_R_6_6",0.00741850594977807,-0.0412046646643833,-0.0074708218263171,-0.413609579083618,-0.56665561795143,-0.077222463847516
"CG_L_7_1",0.0813884253972982,-0.0732188734692294,-0.0648818140633546,-0.16797962078839,-0.601427063273771,-0.138438606993702
"CG_R_7_1",0.0636727761210321,-0.0629043532404345,-0.0578228907349063,-0.228850828705894,-0.598125760141816,-0.139799667922708
"CG_L_7_2",0.0041387993659574,-0.0208962881333451,0.00451185330461159,-0.384886562037742,-0.525420786286163,-0.0270256560373922
"CG_R_7_2",0.01505886166031,-0.0630064728639472,0.0277863483738262,-0.348886072738326,-0.630905206683685,0.0249830299566513
"CG_L_7_3",-0.0424945052730991,-0.0587424236903623,0.0789274732881611,-0.50198475288024,-0.490008453515594,0.0337392431231139
"CG_R_7_3",-0.0331148811299223,-0.0286585623396009,0.0385996179590892,-0.512135195382269,-0.457785104600188,-0.00544349808150714
"CG_L_7_4",0.00322931792652519,-0.0217901542637203,-0.0305021180497061,-0.476346786633109,-0.470946529319338,-0.18214315275299
"CG_R_7_4",0.00319294428573758,-0.0152683328051461,-0.0205264085579916,-0.471844385907406,-0.465344179447501,-0.148863029678151
"CG_L_7_5",-0.0366507636812267,-0.0357499319605787,0.00591568393241768,-0.570273934689979,-0.502572814794998,-0.0793334366029656
"CG_R_7_5",-0.00602527045659006,-0.034756076563127,0.00865779465249168,-0.47712682053047,-0.527326287918521,-0.0515384814245758
"CG_L_7_6",0.0526555799329306,-0.0508168514246821,-0.00812189973448476,-0.278449220174005,-0.504353117493574,-0.0408658201652178
"CG_R_7_6",0.0493598186802424,-0.0616450864053663,0.00299929572696934,-0.282564068707993,-0.551694983960215,-0.0300262770769052
"CG_L_7_7",0.0594535395392681,-0.220636141793385,0.0528935459359918,-0.312270566248743,-0.677822340228831,-0.00479228760991783
"CG_R_7_7",0.040361353879717,-0.101799062130244,0.0395118330696076,-0.2816272072372,-0.587291269371008,0.0150284347301988
