"brain","fitted_beh","ci_lower","ci_upper"
-1.05242470556305,-0.275950417833754,-0.376411774859784,-0.175489060807725
-1.02025276606627,-0.267514792843451,-0.366373112607615,-0.168656473079288
-0.988080826569484,-0.259079167853149,-0.35635901956951,-0.161799316136787
-0.9559088870727,-0.250643542862846,-0.346370711136029,-0.154916374589662
-0.923736947575916,-0.242207917872543,-0.336409462305365,-0.148006373439721
-0.891565008079133,-0.23377229288224,-0.326476609037082,-0.141067976727399
-0.859393068582349,-0.225336667891937,-0.316573549284421,-0.134099786499454
-0.827221129085565,-0.216901042901635,-0.306701743628282,-0.127100342174987
-0.795049189588782,-0.208465417911332,-0.296862715426862,-0.120068120395802
-0.762877250091998,-0.200029792921029,-0.287058050385962,-0.113001535456096
-0.730705310595214,-0.191594167930726,-0.277289395446602,-0.105898940414851
-0.69853337109843,-0.183158542940424,-0.267558456879325,-0.098758629001522
-0.666361431601647,-0.174722917950121,-0.257866997469181,-0.0915788384310608
-0.634189492104863,-0.166287292959818,-0.248216832672494,-0.0843577532471418
-0.60201755260808,-0.157851667969515,-0.238609825627251,-0.0770935103117801
-0.569845613111296,-0.149416042979212,-0.229047880904088,-0.0697842050543369
-0.537673673614512,-0.14098041798891,-0.219532936895671,-0.0624278990821485
-0.505501734117729,-0.132544792998607,-0.210066956759572,-0.0550226292376415
-0.473329794620945,-0.124109168008304,-0.200651917854702,-0.0475664181619064
-0.441157855124161,-0.115673543018001,-0.191289799644443,-0.0400572863915597
-0.408985915627377,-0.107237918027699,-0.181982570081374,-0.0324932659740233
-0.376813976130594,-0.0988022930373959,-0.172732170538549,-0.0248724155362429
-0.34464203663381,-0.0903666680470931,-0.163540499410002,-0.0171928366841843
-0.312470097137027,-0.0819310430567903,-0.154409394566746,-0.00945269154683441
-0.280298157640243,-0.0734954180664875,-0.145340614921639,-0.00165022121133603
-0.248126218143459,-0.0650597930761848,-0.136335821423671,0.00621623527130112
-0.215954278646675,-0.056624168085882,-0.127396557865436,0.0141482216936724
-0.183782339149892,-0.0481885430955793,-0.118524231942054,0.0221471457508958
-0.151610399653108,-0.0397529181052764,-0.10972009704075,0.0302142608301969
-0.119438460156324,-0.0313172931149736,-0.100985235263069,0.0383506490331216
-0.0872665206595409,-0.0228816681246709,-0.0923205421823163,0.0465572059329745
-0.055094581162757,-0.0144460431343681,-0.0837267138147113,0.0548346275459751
-0.0229226416659736,-0.00601041814406537,-0.0752042362329973,0.0631833999448665
0.0092492978308103,0.00242520684623746,-0.0667533781769591,0.071603791869434
0.0414212373275937,0.0108608318365402,-0.0583741869197258,0.0800958505928061
0.0735931768243776,0.019296456826843,-0.0500664875370662,0.0886594011907522
0.105765116321161,0.0277320818171457,-0.0418298856058825,0.0972940492401739
0.137937055817945,0.0361677068074485,-0.0336637732354056,0.105999186850303
0.170108995314728,0.0446033317977512,-0.0255673382180754,0.114774001813578
0.202280934811512,0.0530389567880541,-0.0175395759839294,0.123617489560038
0.234452874308296,0.0614745817783569,-0.00957930395847859,0.132528467515192
0.26662481380508,0.0699102067686596,-0.00168517786360568,0.141505591400925
0.298796753301863,0.0783458317589624,0.0061442905339847,0.15054737298394
0.330968692798647,0.0867814567492651,0.013910714731884,0.159652198766646
0.363140632295431,0.095217081739568,0.0216158143500271,0.168818349129109
0.395312571792214,0.103652706729871,0.0292613959952756,0.178044017464466
