ROI_ID,Original_xloading_m2,Sign_oriented_value_used_for_NIfTI
198,-0.469014587919899,0.469014587919899
199,-0.270859401891277,0.270859401891277
200,-0.253671243403468,0.253671243403468
201,-0.426989080277001,0.426989080277001
202,-0.443122736990809,0.443122736990809
203,-0.175630492270153,0.175630492270153
204,-0.137046727419025,0.137046727419025
205,-0.328940954156408,0.328940954156408
206,-0.360353076485785,0.360353076485785
207,-0.174316606701629,0.174316606701629
208,-0.118121958977961,0.118121958977961
209,-0.206581019945377,0.206581019945377
210,-0.260905075161218,0.260905075161218
211,-0.431980795699523,0.431980795699523
212,-0.370995013607134,0.370995013607134
213,-0.415182588811505,0.415182588811505
214,-0.373533443031124,0.373533443031124
215,-0.443756680711046,0.443756680711046
216,-0.320282280548358,0.320282280548358
217,-0.542157050570902,0.542157050570902
218,-0.508715958317972,0.508715958317972
