"","xcoef_std_m1","xcoef_std_m2","xcoef_std_m3","xloading_m1","xloading_m2","xloading_m3"
"CG_L_7_6",0.061231858373778,-0.0017239327754204,-0.0312295241338313,-0.186014907730106,-0.179683950102964,-0.103300880769312
"CG_R_7_6",0.0597069776123555,-0.0310779924832512,-0.00558939100850714,-0.181211553127154,-0.252556048725375,-0.0776874559275172
"CG_L_7_7",0.0925860426543183,-0.0636650650166375,0.0902283249053216,-0.191654597412681,-0.280758876165394,-0.0206378405242299
"CG_R_7_7",0.0557256260574248,-0.0209147791909972,0.0256407849368002,-0.177146601166273,-0.219790504919966,-0.0365951593291614
"Cun_L_5_1",-0.0332438465991478,0.0306392539742514,-0.0314270013647651,-0.461621246611652,-0.10424373743932,-0.204493270402536
"Cun_R_5_1",-0.0746533327866713,0.015946253935161,-0.181669783688091,-0.501428799148198,-0.147791286160881,-0.385848746493681
"Cun_L_5_2",-0.0303126188495104,0.13426598311233,-0.000157662919641229,-0.424033329327265,0.0257316652591777,-0.152303443082051
"Cun_R_5_2",-0.0412010748328477,0.0614453329636041,-0.0331877522059549,-0.45458781073246,-0.110182765137533,-0.201595812116629
"Cun_L_5_3",-0.0257230139541407,0.171631877450102,-0.0616144466896187,-0.378933201058132,0.183186858665584,-0.203406110390497
"Cun_R_5_3",-0.0270341085096279,0.0865069366757083,-0.125296926924684,-0.416673188322295,0.00951391503413614,-0.341771191457946
"Cun_L_5_4",0.00235909868567298,-0.123143131499563,0.0801150132405917,-0.414836046004954,-0.337681684908305,-0.064083302738834
"Cun_R_5_4",-0.0385198377889136,-0.191624162285684,0.0710390340300828,-0.474347087326466,-0.398979881802387,-0.104114966349673
"Cun_L_5_5",-0.00606115470840469,0.0446889723648156,0.0248959108316809,-0.401501538472715,-0.118671249626628,-0.126589983224917
"Cun_R_5_5",-0.0207907193328421,-0.0114934386319875,0.0684274496855832,-0.443550687071617,-0.200316463665125,-0.107156602381123
"OcG_L_4_1",-0.0676496812293345,0.117300457910484,0.0659913285936535,-0.46838185542528,-0.0057969420294776,-0.0947803262494904
"OcG_R_4_1",-0.0673033085502154,0.00110197443752718,-0.102565784747535,-0.445333119938147,-0.174236039223045,-0.271631870901394
"OcG_L_4_2",-0.0467894424751845,-0.100530189633967,0.0241878174343644,-0.506413161330702,-0.319220789082744,-0.163199187052205
"OcG_R_4_2",-0.101334816133867,-0.153513315725354,-0.0462724748538394,-0.557613154940382,-0.375133666386285,-0.238357060217806
"OcG_L_4_3",-0.0241476198663073,0.298049425597497,-0.121750578241012,-0.331850322039407,0.235615383969592,-0.210943389540531
"OcG_R_4_3",-0.060215856193757,0.124578871165572,-0.342695721386163,-0.414114000294805,-0.0265233555754292,-0.432485012773339
"OcG_L_4_4",-0.0901040495091584,0.0668580466076596,-0.109976598747974,-0.461608023243016,-0.0823307420549778,-0.244540533221492
"OcG_R_4_4",-0.104716019778374,-0.115300833287774,-0.278643282277176,-0.503857769118202,-0.290829859638963,-0.394048942965481
